time,value
 00:02:58.648020,1491
 00:02:59.665110,1491
 00:03:00.649120,1491
 00:03:01.638250,1491
 00:03:02.650760,1491
 00:03:03.657720,1491
 00:03:04.598680,1491
 00:03:05.586150,1491
 00:03:06.625120,1491
 00:03:07.606870,1491
 00:03:08.598220,1491
 00:03:09.646680,1491
 00:03:10.576590,1491
 00:03:11.605960,1491
 00:03:12.588290,1491
 00:03:13.575000,1491
 00:03:14.588510,1491
 00:03:15.588690,1491
 00:03:16.634720,1491
 00:03:17.637880,1490
 00:03:18.636650,1490
 00:03:19.655090,1490
 00:03:20.587050,1490
 00:03:21.608680,1491
 00:03:22.612830,1490
 00:03:23.607150,1491
 00:03:24.606440,1490
 00:03:25.604730,1490
 00:03:26.608960,1490
 00:03:27.609270,1490
 00:03:28.601440,1490
 00:03:29.596730,1491
 00:03:30.597600,1491
 00:03:31.594730,1491
 00:03:32.640480,1491
 00:03:33.650440,1491
 00:03:34.650290,1490
 00:03:35.602070,1491
 00:03:36.629850,1491
 00:03:37.623060,1491
 00:03:38.621810,1491
 00:03:39.635590,1491
 00:03:40.634640,1491
 00:03:41.632780,1490
 00:03:42.624200,1490
 00:03:43.686980,1490
 00:03:44.634340,1490
 00:03:45.695630,1490
 00:03:46.630610,1490
 00:03:47.629220,1489
 00:03:48.632930,1490
 00:03:49.631530,1490
 00:03:50.699100,1490
 00:03:51.691730,1490
 00:03:52.637480,1490
 00:03:53.627730,1490
 00:03:54.632490,1490
 00:03:55.650870,1490
 00:03:56.674770,1490
 00:03:57.627520,1490
 00:03:58.682630,1491
 00:03:59.689370,1490
 00:04:00.682650,1490
 00:04:01.686750,1491
 00:04:02.686590,1490
 00:04:03.699990,1491
 00:04:04.693480,1491
 00:04:05.670710,1490
 00:04:06.668570,1490
 00:04:07.659120,1491
 00:04:08.651150,1490
 00:04:09.658500,1491
 00:04:10.676800,1491
 00:04:11.694070,1491
 00:04:12.717570,1491
 00:04:13.703100,1490
 00:04:14.642510,1490
 00:04:15.672860,1490
 00:04:16.657260,1491
 00:04:17.640670,1490
 00:04:18.669220,1491
 00:04:19.640060,1491
 00:04:20.686590,1491
 00:04:21.691650,1491
 00:04:22.690860,1490
 00:04:23.695560,1491
 00:04:24.637350,1491
 00:04:25.647440,1491
 00:04:26.636060,1491
 00:04:27.654950,1490
 00:04:28.648280,1490
 00:04:29.652400,1490
 00:04:30.653850,1491
 00:04:31.656780,1491
 00:04:32.661860,1490
 00:04:33.606360,1491
 00:04:34.614950,1490
 00:04:35.625900,1491
 00:04:36.656440,1491
 00:04:37.618690,1491
 00:04:38.627390,1490
 00:04:39.616100,1491
 00:04:40.619600,1491
 00:04:41.608290,1491
 00:04:42.674330,1491
 00:04:43.671610,1491
 00:04:44.610290,1491
 00:04:45.612770,1491
 00:04:46.622960,1491
 00:04:47.626800,1491
 00:04:48.610320,1491
 00:04:49.643190,1491
 00:04:50.646450,1491
 00:04:51.637950,1491
 00:04:52.625560,1491
 00:04:53.625870,1491
 00:04:54.611030,1491
 00:04:55.669810,1490
 00:04:56.664370,1490
 00:04:57.612060,1491
 00:04:58.635080,1490
 00:04:59.675050,1490
 00:05:00.608060,1490
 00:05:01.619770,1491
 00:05:02.613090,1490
 00:05:03.598990,1490
 00:05:04.624580,1490
 00:05:05.603870,1490
 00:05:06.594140,1491
 00:05:07.621610,1491
 00:05:08.590840,1491
 00:05:09.589490,1490
 00:05:10.565520,1490
 00:05:11.590520,1491
 00:05:12.605210,1491
 00:05:13.591490,1491
 00:05:14.612560,1491
 00:05:15.594460,1490
 00:05:16.585670,1490
 00:05:17.653760,1490
 00:05:18.600140,1490
 00:05:19.586560,1490
 00:05:20.568550,1490
 00:05:21.583680,1490
 00:05:22.595740,1490
 00:05:23.562520,1490
 00:05:24.573050,1490
 00:05:25.552250,1490
 00:05:26.611950,1490
 00:05:27.611030,1490
 00:05:28.602200,1490
 00:05:29.563150,1490
 00:05:30.614220,1490
 00:05:31.566390,1490
 00:05:32.558580,1490
 00:05:33.552860,1490
 00:05:34.546770,1491
 00:05:35.540890,1490
 00:05:36.605120,1491
 00:05:37.539500,1490
 00:05:38.597640,1491
 00:05:39.598210,1491
 00:05:40.591150,1490
 00:05:41.595270,1490
 00:05:42.602340,1490
 00:05:43.597800,1490
 00:05:44.616960,1490
 00:05:45.626700,1490
 00:05:46.554680,1490
 00:05:47.559420,1490
 00:05:48.577100,1490
 00:05:49.586620,1490
 00:05:50.594030,1490
 00:05:51.559090,1490
 00:05:52.558030,1490
 00:05:53.551430,1490
 00:05:54.548290,1490
 00:05:55.537340,1490
 00:05:56.605000,1490
 00:05:57.541490,1490
 00:05:58.529530,1490
 00:05:59.593230,1490
 00:06:00.588220,1490
 00:06:01.593450,1490
 00:06:02.540160,1490
 00:06:03.537770,1490
 00:06:04.544860,1490
 00:06:05.548310,1490
 00:06:06.542510,1490
 00:06:07.539530,1490
 00:06:08.546820,1490
 00:06:09.568050,1490
 00:06:10.526370,1491
 00:06:11.565330,1490
 00:06:12.518510,1491
 00:06:13.581190,1491
 00:06:14.551610,1491
 00:06:15.554170,1491
 00:06:16.489680,1491
 00:06:17.492480,1491
 00:06:18.480170,1490
 00:06:19.476550,1490
 00:06:20.470440,1491
 00:06:21.473890,1491
 00:06:22.480480,1491
 00:06:23.458960,1491
 00:06:24.464190,1491
 00:06:25.455670,1491
 00:06:26.462970,1491
 00:06:27.449900,1491
 00:06:28.453220,1491
 00:06:29.488290,1491
 00:06:30.434740,1491
 00:06:31.425260,1491
 00:06:32.481940,1490
 00:06:33.424870,1490
 00:06:34.413540,1491
 00:06:35.469020,1491
 00:06:36.414530,1491
 00:06:37.419730,1491
 00:06:38.417840,1491
 00:06:39.420340,1491
 00:06:40.415150,1492
 00:06:41.424250,1492
 00:06:42.481680,1492
 00:06:43.481840,1492
 00:06:44.472280,1492
 00:06:45.450340,1493
 00:06:46.506500,1492
 00:06:47.479880,1492
 00:06:48.454540,1492
 00:06:49.457690,1492
 00:06:50.507840,1492
 00:06:51.450390,1492
 00:06:52.503320,1492
 00:06:53.502180,1492
 00:06:54.507880,1492
 00:06:55.492730,1493
 00:06:56.540500,1493
 00:06:57.522380,1493
 00:06:58.468130,1493
 00:06:59.483930,1492
 00:07:00.461310,1493
 00:07:01.456110,1493
 00:07:02.470390,1493
 00:07:03.482770,1493
 00:07:04.469840,1493
 00:07:05.470300,1492
 00:07:06.461420,1493
 00:07:07.482620,1493
 00:07:08.424920,1493
 00:07:09.440210,1493
 00:07:10.425470,1493
 00:07:11.422640,1493
 00:07:12.398660,1493
 00:07:13.417990,1493
 00:07:14.428810,1493
 00:07:15.423030,1493
 00:07:16.438810,1494
 00:07:17.433650,1493
 00:07:18.434030,1494
 00:07:19.452520,1494
 00:07:20.434510,1494
 00:07:21.413450,1494
 00:07:22.424870,1493
 00:07:23.411180,1493
 00:07:24.394730,1494
 00:07:25.397330,1493
 00:07:26.404090,1493
 00:07:27.384920,1493
 00:07:28.383070,1493
 00:07:29.391920,1493
 00:07:30.394860,1493
 00:07:31.409150,1493
 00:07:32.413030,1493
 00:07:33.418480,1493
 00:07:34.421750,1493
 00:07:35.411740,1493
 00:07:36.442640,1493
 00:07:37.431730,1493
 00:07:38.443610,1493
 00:07:39.440560,1493
 00:07:40.427830,1493
 00:07:41.413560,1493
 00:07:42.433850,1493
 00:07:43.453030,1493
 00:07:44.482780,1493
 00:07:45.472670,1493
 00:07:46.459880,1493
 00:07:47.431010,1493
 00:07:48.438920,1493
 00:07:49.471160,1493
 00:07:50.428600,1493
 00:07:51.428760,1493
 00:07:52.456780,1493
 00:07:53.451820,1493
 00:07:54.455810,1493
 00:07:55.459880,1493
 00:07:56.473300,1493
 00:07:57.474870,1493
 00:07:58.422630,1493
 00:07:59.438700,1493
 00:08:00.444370,1493
 00:08:01.434130,1493
 00:08:02.453030,1493
 00:08:03.459220,1493
 00:08:04.419600,1493
 00:08:05.417610,1493
 00:08:06.436660,1493
 00:08:07.428200,1493
 00:08:08.429280,1493
 00:08:09.438470,1493
 00:08:10.401480,1493
 00:08:11.421540,1493
 00:08:12.438090,1493
 00:08:13.429220,1493
 00:08:14.444770,1493
 00:08:15.445870,1493
 00:08:16.441990,1493
 00:08:17.426500,1493
 00:08:18.407240,1493
 00:08:19.468180,1492
 00:08:20.465330,1492
 00:08:21.446160,1493
 00:08:22.463450,1492
 00:08:23.418790,1493
 00:08:24.472570,1493
 00:08:25.466630,1493
 00:08:26.472720,1492
 00:08:27.472830,1492
 00:08:28.472260,1492
 00:08:29.469190,1493
 00:08:30.459650,1493
 00:08:31.470500,1493
 00:08:32.414960,1493
 00:08:33.466580,1493
 00:08:34.444520,1493
 00:08:35.440610,1493
 00:08:36.415770,1493
 00:08:37.472900,1493
 00:08:38.403950,1493
 00:08:39.449580,1493
 00:08:40.465140,1493
 00:08:41.462130,1493
 00:08:42.408730,1492
 00:08:43.439370,1493
 00:08:44.453770,1493
 00:08:45.449860,1493
 00:08:46.431950,1493
 00:08:47.434990,1492
 00:08:48.418990,1493
 00:08:49.437030,1493
 00:08:50.434270,1493
 00:08:51.444170,1493
 00:08:52.446350,1493
 00:08:53.462470,1493
 00:08:54.460040,1493
 00:08:55.473750,1492
 00:08:56.411930,1493
 00:08:57.463030,1493
 00:08:58.459750,1492
 00:08:59.400260,1492
 00:09:00.395600,1493
 00:09:01.461450,1492
 00:09:02.442790,1493
 00:09:03.431760,1493
 00:09:04.409870,1492
 00:09:05.407040,1493
 00:09:06.457240,1493
 00:09:07.430380,1493
 00:09:08.428470,1492
 00:09:09.414530,1493
 00:09:10.433230,1493
 00:09:11.451990,1493
 00:09:12.451240,1493
 00:09:13.429010,1492
 00:09:14.405170,1492
 00:09:15.418920,1493
 00:09:16.446240,1493
 00:09:17.399580,1492
 00:09:18.378940,1492
 00:09:19.382420,1493
 00:09:20.435900,1493
 00:09:21.392120,1493
 00:09:22.400860,1492
 00:09:23.407620,1492
 00:09:24.403660,1493
 00:09:25.390740,1492
 00:09:26.416790,1492
 00:09:27.396720,1492
 00:09:28.410150,1492
 00:09:29.418670,1492
 00:09:30.423210,1492
 00:09:31.394510,1492
 00:09:32.405800,1492
 00:09:33.397580,1492
 00:09:34.398490,1493
 00:09:35.350300,1493
 00:09:36.351940,1493
 00:09:37.390430,1493
 00:09:38.405600,1492
 00:09:39.396230,1492
 00:09:40.337850,1492
 00:09:41.343030,1492
 00:09:42.379190,1492
 00:09:43.373420,1491
 00:09:44.375340,1491
 00:09:45.360200,1491
 00:09:46.365760,1492
 00:09:47.347640,1492
 00:09:48.412890,1492
 00:09:49.383150,1493
 00:09:50.382170,1493
 00:09:51.404380,1492
 00:09:52.341750,1492
 00:09:53.336390,1492
 00:09:54.335840,1493
 00:09:55.387970,1493
 00:09:56.382160,1493
 00:09:57.307750,1493
 00:09:58.360390,1492
 00:09:59.368020,1493
 00:10:00.357770,1493
 00:10:01.303290,1493
 00:10:02.354370,1493
 00:10:03.326540,1493
 00:10:04.315650,1493
 00:10:05.367670,1492
 00:10:06.357770,1493
 00:10:07.310120,1493
 00:10:08.339860,1493
 00:10:09.316430,1493
 00:10:10.309600,1493
 00:10:11.321370,1493
 00:10:12.342520,1493
 00:10:13.355380,1493
 00:10:14.338900,1493
 00:10:15.328760,1493
 00:10:16.344200,1493
 00:10:17.360060,1492
 00:10:18.332220,1493
 00:10:19.337080,1493
 00:10:20.330470,1493
 00:10:21.348980,1493
 00:10:22.340740,1492
 00:10:23.346520,1493
 00:10:24.352690,1493
 00:10:25.349610,1493
 00:10:26.300450,1492
 00:10:27.307510,1493
 00:10:28.313430,1493
 00:10:29.326760,1493
 00:10:30.318530,1493
 00:10:31.300010,1493
 00:10:32.305560,1493
 00:10:33.358120,1493
 00:10:34.301570,1493
 00:10:35.352610,1493
 00:10:36.341430,1493
 00:10:37.295860,1492
 00:10:38.330880,1492
 00:10:39.337170,1493
 00:10:40.331750,1493
 00:10:41.290320,1493
 00:10:42.303400,1492
 00:10:43.299960,1493
 00:10:44.303420,1493
 00:10:45.297420,1493
 00:10:46.305630,1492
 00:10:47.318240,1492
 00:10:48.290670,1492
 00:10:49.267370,1492
 00:10:50.272040,1493
 00:10:51.270250,1492
 00:10:52.273920,1491
 00:10:53.312340,1492
 00:10:54.265810,1493
 00:10:55.321360,1493
 00:10:56.288970,1492
 00:10:57.287970,1492
 00:10:58.269530,1493
 00:10:59.330830,1493
 00:11:00.269370,1492
 00:11:01.289800,1492
 00:11:02.282700,1493
 00:11:03.309570,1493
 00:11:04.309750,1492
 00:11:05.256630,1493
 00:11:06.251360,1493
 00:11:07.286310,1493
 00:11:08.272160,1492
 00:11:09.258440,1493
 00:11:10.288480,1493
 00:11:11.289390,1493
 00:11:12.276450,1492
 00:11:13.277160,1492
 00:11:14.248340,1493
 00:11:15.258390,1493
 00:11:16.275220,1492
 00:11:17.247700,1492
 00:11:18.263570,1493
 00:11:19.271030,1493
 00:11:20.268390,1492
 00:11:21.293180,1492
 00:11:22.268010,1492
 00:11:23.260000,1493
 00:11:24.247780,1492
 00:11:25.286080,1492
 00:11:26.253040,1493
 00:11:27.234450,1493
 00:11:28.232260,1492
 00:11:29.226450,1493
 00:11:30.235140,1493
 00:11:31.236690,1492
 00:11:32.219730,1492
 00:11:33.218070,1492
 00:11:34.208880,1492
 00:11:35.210120,1492
 00:11:36.222170,1492
 00:11:37.226870,1492
 00:11:38.233600,1493
 00:11:39.240330,1493
 00:11:40.234050,1492
 00:11:41.231780,1492
 00:11:42.222540,1492
 00:11:43.243190,1492
 00:11:44.273910,1493
 00:11:45.203870,1492
 00:11:46.256040,1492
 00:11:47.186590,1492
 00:11:48.208340,1492
 00:11:49.204470,1493
 00:11:50.214790,1492
 00:11:51.214830,1492
 00:11:52.212080,1492
 00:11:53.205930,1493
 00:11:54.219930,1492
 00:11:55.181680,1492
 00:11:56.177390,1492
 00:11:57.195220,1492
 00:11:58.202080,1492
 00:11:59.210130,1492
 00:12:00.185940,1492
 00:12:01.227860,1492
 00:12:02.207400,1492
 00:12:03.192580,1493
 00:12:04.194830,1492
 00:12:05.226320,1492
 00:12:06.235640,1492
 00:12:07.226690,1493
 00:12:08.231720,1493
 00:12:09.163360,1491
 00:12:10.228140,1491
 00:12:11.165970,1491
 00:12:12.223840,1492
 00:12:13.210380,1492
 00:12:14.192610,1491
 00:12:15.195620,1491
 00:12:16.196250,1492
 00:12:17.210200,1492
 00:12:18.217010,1492
 00:12:19.199160,1492
 00:12:20.225970,1492
 00:12:21.205480,1492
 00:12:22.204660,1492
 00:12:23.251640,1492
 00:12:24.240400,1492
 00:12:25.232500,1492
 00:12:26.258190,1492
 00:12:27.236290,1492
 00:12:28.189410,1492
 00:12:29.236620,1492
 00:12:30.228060,1492
 00:12:31.206990,1492
 00:12:32.222730,1492
 00:12:33.176830,1492
 00:12:34.170970,1492
 00:12:35.230430,1492
 00:12:36.214870,1492
 00:12:37.209230,1492
 00:12:38.163410,1492
 00:12:39.161160,1491
 00:12:40.152240,1491
 00:12:41.156250,1492
 00:12:42.198040,1492
 00:12:43.201950,1492
 00:12:44.122850,1492
 00:12:45.122740,1492
 00:12:46.140330,1492
 00:12:47.131430,1492
 00:12:48.155600,1492
 00:12:49.149360,1491
 00:12:50.101390,1491
 00:12:51.122800,1492
 00:12:52.117250,1493
 00:12:53.122340,1491
 00:12:54.128770,1491
 00:12:55.095980,1492
 00:12:56.097510,1493
 00:12:57.089660,1492
 00:12:58.091330,1491
 00:12:59.103320,1492
 00:13:00.109260,1492
 00:13:01.104490,1492
 00:13:02.100880,1492
 00:13:03.098200,1492
 00:13:04.092290,1491
 00:13:05.092180,1492
 00:13:06.103950,1492
 00:13:07.151800,1492
 00:13:08.150400,1491
 00:13:09.148210,1491
 00:13:10.157130,1492
 00:13:11.094190,1492
 00:13:12.102090,1492
 00:13:13.095060,1491
 00:13:14.113850,1491
 00:13:15.144270,1492
 00:13:16.125500,1492
 00:13:17.116810,1492
 00:13:18.115190,1491
 00:13:19.105000,1491
 00:13:20.114670,1492
 00:13:21.115810,1492
 00:13:22.101130,1491
 00:13:23.096550,1491
 00:13:24.123040,1491
 00:13:25.107070,1492
 00:13:26.109100,1492
 00:13:27.105490,1491
 00:13:28.102860,1491
 00:13:29.094240,1491
 00:13:30.138150,1491
 00:13:31.103140,1492
 00:13:32.142260,1492
 00:13:33.138950,1492
 00:13:34.095260,1491
 00:13:35.153640,1491
 00:13:36.100270,1492
 00:13:37.096990,1492
 00:13:38.090840,1492
 00:13:39.119370,1491
 00:13:40.131430,1492
 00:13:41.131350,1492
 00:13:42.123090,1491
 00:13:43.130420,1491
 00:13:44.122050,1491
 00:13:45.096950,1492
 00:13:46.089470,1492
 00:13:47.088140,1491
 00:13:48.128620,1491
 00:13:49.138400,1491
 00:13:50.122220,1492
 00:13:51.115260,1491
 00:13:52.119580,1491
 00:13:53.099870,1491
 00:13:54.096900,1491
 00:13:55.136710,1491
 00:13:56.113690,1492
 00:13:57.116670,1491
 00:13:58.105340,1491
 00:13:59.150780,1491
 00:14:00.144860,1492
 00:14:01.130960,1491
 00:14:02.160590,1492
 00:14:03.157170,1491
 00:14:04.143940,1491
 00:14:05.097440,1492
 00:14:06.105910,1492
 00:14:07.101170,1492
 00:14:08.107410,1491
 00:14:09.100300,1491
 00:14:10.127690,1491
 00:14:11.080430,1493
 00:14:12.140210,1492
 00:14:13.108680,1491
 00:14:14.071350,1491
 00:14:15.101360,1492
 00:14:16.096460,1492
 00:14:17.107500,1491
 00:14:18.073560,1490
 00:14:19.120750,1491
 00:14:20.080490,1492
 00:14:21.090530,1491
 00:14:22.049710,1491
 00:14:23.065670,1491
 00:14:24.063520,1492
 00:14:25.087520,1492
 00:14:26.077390,1492
 00:14:27.055560,1491
 00:14:28.084060,1491
 00:14:29.070080,1492
 00:14:30.056280,1491
 00:14:31.116120,1492
 00:14:32.108260,1492
 00:14:33.098220,1491
 00:14:34.102670,1492
 00:14:35.097240,1492
 00:14:36.047750,1492
 00:14:37.087460,1492
 00:14:38.072990,1492
 00:14:39.088920,1491
 00:14:40.084500,1492
 00:14:41.053820,1493
 00:14:42.115630,1492
 00:14:43.070230,1491
 00:14:44.060980,1492
 00:14:45.034370,1493
 00:14:46.042470,1492
 00:14:47.042100,1491
 00:14:48.065050,1492
 00:14:49.034770,1492
 00:14:50.063250,1491
 00:14:51.069220,1492
 00:14:52.063960,1492
 00:14:53.088010,1491
 00:14:54.069260,1491
 00:14:55.015660,1491
 00:14:56.010280,1492
 00:14:57.067530,1491
 00:14:58.007430,1491
 00:14:59.012260,1491
 00:15:00.004440,1491
 00:15:01.070070,1492
 00:15:02.020180,1492
 00:15:03.027620,1492
 00:15:04.027420,1491
 00:15:05.033760,1491
 00:15:06.080550,1492
 00:15:07.032000,1492
 00:15:08.065550,1491
 00:15:09.077840,1491
 00:15:10.027540,1492
 00:15:11.012810,1492
 00:15:12.015340,1491
 00:15:13.033940,1491
 00:15:14.029220,1492
 00:15:15.069260,1492
 00:15:16.053160,1492
 00:15:17.041680,1491
 00:15:18.049410,1492
 00:15:19.085280,1491
 00:15:20.101070,1490
 00:15:21.046480,1492
 00:15:22.086200,1491
 00:15:23.034320,1491
 00:15:24.035170,1492
 00:15:25.056740,1492
 00:15:26.059600,1491
 00:15:27.033520,1491
 00:15:28.043000,1491
 00:15:29.044140,1492
 00:15:30.051190,1492
 00:15:31.032760,1491
 00:15:32.043610,1491
 00:15:33.028680,1492
 00:15:34.017940,1492
 00:15:35.023180,1491
 00:15:36.055280,1491
 00:15:37.092190,1493
 00:15:38.030870,1492
 00:15:39.025180,1491
 00:15:40.038560,1492
 00:15:41.046520,1492
 00:15:42.055490,1492
 00:15:43.063400,1492
 00:15:44.057100,1491
 00:15:45.046040,1491
 00:15:46.039630,1492
 00:15:47.042900,1492
 00:15:48.039710,1491
 00:15:49.002940,1491
 00:15:50.020370,1492
 00:15:51.015590,1492
 00:15:52.037470,1491
 00:15:53.038910,1491
 00:15:54.052230,1492
 00:15:54.985200,1492
 00:15:55.978010,1492
 00:15:57.005000,1491
 00:15:58.006750,1492
 00:15:59.018690,1492
 00:15:59.973030,1491
 00:16:00.979700,1491
 00:16:01.969750,1492
 00:16:03.022570,1492
 00:16:04.023050,1491
 00:16:05.049210,1492
 00:16:06.015270,1493
 00:16:07.021070,1491
 00:16:07.971400,1491
 00:16:08.975750,1492
 00:16:09.972180,1492
 00:16:11.009300,1490
 00:16:12.023890,1491
 00:16:12.980990,1491
 00:16:14.000320,1492
 00:16:14.943110,1490
 00:16:15.995180,1491
 00:16:16.947590,1493
 00:16:17.947070,1491
 00:16:18.999410,1491
 00:16:19.995520,1492
 00:16:20.938110,1492
 00:16:21.937900,1491
 00:16:22.924250,1491
 00:16:23.942050,1491
 00:16:24.941590,1492
 00:16:25.944450,1492
 00:16:26.943690,1491
 00:16:27.982600,1492
 00:16:28.922710,1492
 00:16:29.935490,1492
 00:16:30.924020,1492
 00:16:31.913710,1492
 00:16:32.959990,1491
 00:16:33.933420,1491
 00:16:34.906060,1491
 00:16:35.949910,1492
 00:16:36.949700,1491
 00:16:37.948920,1491
 00:16:38.892990,1491
 00:16:39.955880,1491
 00:16:40.886680,1491
 00:16:41.901120,1492
 00:16:42.896470,1491
 00:16:43.911390,1491
 00:16:44.910680,1492
 00:16:45.920340,1491
 00:16:46.945110,1491
 00:16:47.882530,1491
 00:16:48.903130,1492
 00:16:49.906980,1492
 00:16:50.905090,1491
 00:16:51.920980,1491
 00:16:52.923220,1491
 00:16:53.909700,1492
 00:16:54.917220,1492
 00:16:55.913990,1492
 00:16:56.903900,1492
 00:16:57.902900,1492
 00:16:58.910640,1492
 00:16:59.909280,1492
 00:17:00.898330,1492
 00:17:01.940970,1492
 00:17:02.928520,1491
 00:17:03.925480,1492
 00:17:04.958430,1492
 00:17:05.905550,1492
 00:17:06.956130,1491
 00:17:07.941370,1492
 00:17:08.961680,1492
 00:17:09.894690,1492
 00:17:10.940430,1491
 00:17:11.936220,1491
 00:17:12.961940,1492
 00:17:13.900190,1492
 00:17:14.910240,1492
 00:17:15.918510,1491
 00:17:16.899790,1492
 00:17:17.953990,1492
 00:17:18.932010,1491
 00:17:19.931480,1491
 00:17:20.932870,1492
 00:17:21.919160,1491
 00:17:22.938700,1491
 00:17:23.937450,1492
 00:17:24.940950,1492
 00:17:25.939050,1492
 00:17:26.954770,1492
 00:17:27.947710,1492
 00:17:28.954700,1492
 00:17:29.948320,1492
 00:17:30.980430,1491
 00:17:31.964020,1492
 00:17:32.912870,1491
 00:17:33.970720,1491
 00:17:34.931450,1492
 00:17:35.916490,1493
 00:17:36.924740,1491
 00:17:37.935500,1491
 00:17:38.927640,1492
 00:17:39.963240,1492
 00:17:40.945210,1492
 00:17:41.959300,1490
 00:17:42.953100,1491
 00:17:43.945710,1492
 00:17:44.945410,1491
 00:17:45.951410,1491
 00:17:46.979960,1492
 00:17:47.920890,1491
 00:17:48.958730,1491
 00:17:49.957180,1492
 00:17:50.969360,1492
 00:17:51.964390,1490
 00:17:52.901440,1490
 00:17:53.915340,1492
 00:17:54.910600,1493
 00:17:55.925240,1491
 00:17:56.909540,1491
 00:17:57.908480,1493
 00:17:58.955420,1492
 00:17:59.945390,1491
 00:18:00.948210,1492
 00:18:01.957330,1492
 00:18:02.897260,1491
 00:18:03.952160,1492
 00:18:04.945240,1492
 00:18:05.895430,1491
 00:18:06.936310,1491
 00:18:07.886580,1492
 00:18:08.892420,1492
 00:18:09.889330,1491
 00:18:10.936370,1491
 00:18:11.957290,1492
 00:18:12.941420,1492
 00:18:13.924720,1490
 00:18:14.930970,1491
 00:18:15.913390,1493
 00:18:16.916400,1491
 00:18:17.918280,1491
 00:18:18.979900,1491
 00:18:19.916700,1493
 00:18:20.915170,1492
 00:18:21.984970,1491
 00:18:22.935980,1492
 00:18:23.975100,1492
 00:18:24.933740,1491
 00:18:25.923820,1492
 00:18:26.933060,1492
 00:18:27.921140,1492
 00:18:28.917480,1492
 00:18:29.958210,1492
 00:18:30.963380,1491
 00:18:31.905330,1491
 00:18:32.956090,1493
 00:18:33.900130,1492
 00:18:34.898170,1490
 00:18:35.900470,1492
 00:18:36.908290,1492
 00:18:37.923260,1493
 00:18:38.900280,1491
 00:18:39.911620,1490
 00:18:40.920400,1492
 00:18:41.936900,1491
 00:18:42.932700,1490
 00:18:43.905500,1492
 00:18:44.932340,1492
 00:18:45.934200,1490
 00:18:46.917340,1492
 00:18:47.949300,1493
 00:18:48.966370,1491
 00:18:49.954510,1491
 00:18:50.935500,1491
 00:18:51.930240,1492
 00:18:52.938220,1491
 00:18:53.931890,1491
 00:18:54.929320,1492
 00:18:55.951830,1492
 00:18:56.952250,1491
 00:18:57.958930,1491
 00:18:58.946340,1492
 00:18:59.944790,1491
 00:19:01.008250,1491
 00:19:01.989540,1491
 00:19:02.985550,1492
 00:19:03.968400,1491
 00:19:04.979290,1491
 00:19:05.983300,1492
 00:19:07.021530,1492
 00:19:07.988630,1491
 00:19:08.977610,1491
 00:19:09.981710,1492
 00:19:10.956510,1492
 00:19:12.004530,1490
 00:19:12.999470,1492
 00:19:13.990040,1492
 00:19:14.972490,1490
 00:19:15.979610,1492
 00:19:17.005590,1492
 00:19:17.995870,1492
 00:19:18.995890,1491
 00:19:20.003820,1492
 00:19:21.002200,1492
 00:19:22.015120,1491
 00:19:23.027980,1492
 00:19:23.996690,1492
 00:19:25.008620,1491
 00:19:25.993940,1491
 00:19:26.973510,1491
 00:19:27.968930,1491
 00:19:29.019220,1491
 00:19:30.010370,1491
 00:19:30.969950,1491
 00:19:32.032820,1491
 00:19:32.969840,1491
 00:19:34.017910,1491
 00:19:34.995140,1491
 00:19:35.987890,1491
